"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2018","2018",,,"0","Units",,,4.97325354346241,,
"AUS","Australia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2019","2019",,,"0","Units",,,7.68169879730494,,
"AUS","Australia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2020","2020",,,"0","Units",,,9.28654275893462,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2000","2000",,,"0","Units",,,0.500639415133202,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2001","2001",,,"0","Units",,,0.528812196276887,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2002","2002",,,"0","Units",,,0.552763568682462,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2003","2003",,,"0","Units",,,0.534146962784558,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2004","2004",,,"0","Units",,,0.582749322648515,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2005","2005",,,"0","Units",,,0.600958650681147,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2006","2006",,,"0","Units",,,0.666462063211441,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2007","2007",,,"0","Units",,,0.663696738251949,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2008","2008",,,"0","Units",,,0.718011577302398,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2009","2009",,,"0","Units",,,0.838716059683271,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2010","2010",,,"0","Units",,,0.896642209583595,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2011","2011",,,"0","Units",,,1.01154797837054,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2012","2012",,,"0","Units",,,1.04523403219529,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2013","2013",,,"0","Units",,,1.02796389584117,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2014","2014",,,"0","Units",,,0.824983598276356,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2015","2015",,,"0","Units",,,0.858321196859439,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2016","2016",,,"0","Units",,,0.873138248879367,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2017","2017",,,"0","Units",,,0.915753798229166,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2018","2018",,,"0","Units",,,0.905778395603029,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2019","2019",,,"0","Units",,,0.966621890393949,,
"AUS","Australia","TLYCG050GS13S","General government expenditure by function, environment protection, percentage of GDP","2020","2020",,,"0","Units",,,0.959277914689301,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2000","2000",,,"0","Units",,,0.617205359770037,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2001","2001",,,"0","Units",,,0.650235306877733,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2002","2002",,,"0","Units",,,0.646946407971157,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2003","2003",,,"0","Units",,,0.65607558880063,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2004","2004",,,"0","Units",,,0.646321976028353,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2005","2005",,,"0","Units",,,0.68414982821172,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2006","2006",,,"0","Units",,,0.691179875841233,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2007","2007",,,"0","Units",,,0.748164148333592,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2008","2008",,,"0","Units",,,0.758368014233374,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2009","2009",,,"0","Units",,,0.805204226632015,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2010","2010",,,"0","Units",,,0.69042437163486,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2011","2011",,,"0","Units",,,0.575799106238201,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2012","2012",,,"0","Units",,,0.569411740204022,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2013","2013",,,"0","Units",,,0.560929364936879,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2014","2014",,,"0","Units",,,0.583993765804947,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2015","2015",,,"0","Units",,,0.557513613564214,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2016","2016",,,"0","Units",,,0.541951799721178,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2017","2017",,,"0","Units",,,0.559796161475279,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2018","2018",,,"0","Units",,,0.611780564498439,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2019","2019",,,"0","Units",,,0.628046584163143,,
"AUS","Australia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2020","2020",,,"0","Units",,,0.671355145285637,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2000","2000",,,"0","Units",,,5.87356555985605,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2001","2001",,,"0","Units",,,6.03636873473944,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2002","2002",,,"0","Units",,,6.06320714992264,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2003","2003",,,"0","Units",,,6.08774692573122,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2004","2004",,,"0","Units",,,6.39121399982269,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2005","2005",,,"0","Units",,,6.34375275301731,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2006","2006",,,"0","Units",,,6.28769696145491,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2007","2007",,,"0","Units",,,6.37440603551871,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2008","2008",,,"0","Units",,,6.56422421687502,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2009","2009",,,"0","Units",,,6.86517123626456,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2010","2010",,,"0","Units",,,6.82683271256476,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2011","2011",,,"0","Units",,,7.1820239758535,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2012","2012",,,"0","Units",,,7.11507597146238,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2013","2013",,,"0","Units",,,7.05456096814895,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2014","2014",,,"0","Units",,,7.17585419868725,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2015","2015",,,"0","Units",,,7.47723430775041,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2016","2016",,,"0","Units",,,7.65202737277323,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2017","2017",,,"0","Units",,,7.53952898973481,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2018","2018",,,"0","Units",,,7.45823643425786,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2019","2019",,,"0","Units",,,7.87270942590217,,
"AUS","Australia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2020","2020",,,"0","Units",,,8.20959623998819,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2000","2000",,,"0","Units",,,0.999581267965868,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2001","2001",,,"0","Units",,,0.937523973789539,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2002","2002",,,"0","Units",,,0.932609437718483,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2003","2003",,,"0","Units",,,0.963386674694889,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2004","2004",,,"0","Units",,,0.919749255616125,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2005","2005",,,"0","Units",,,0.942933455066753,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2006","2006",,,"0","Units",,,0.929444887547736,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2007","2007",,,"0","Units",,,0.93083764363064,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2008","2008",,,"0","Units",,,0.934223764946351,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2009","2009",,,"0","Units",,,1.00497156095358,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2010","2010",,,"0","Units",,,0.964746972475383,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2011","2011",,,"0","Units",,,0.943089344183616,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2012","2012",,,"0","Units",,,0.913310658393307,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2013","2013",,,"0","Units",,,0.901540538359574,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2014","2014",,,"0","Units",,,0.900446927718451,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2015","2015",,,"0","Units",,,0.946705294237598,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2016","2016",,,"0","Units",,,0.909241836040818,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2017","2017",,,"0","Units",,,0.982288950334711,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2018","2018",,,"0","Units",,,0.944255483755631,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2019","2019",,,"0","Units",,,0.975816266063004,,
"AUS","Australia","TLYCG080GS13S","General government expenditure by function, recreation, culture and religion, percentage of GDP","2020","2020",,,"0","Units",,,0.975861112593184,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2000","2000",,,"0","Units",,,5.62826780742853,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2001","2001",,,"0","Units",,,5.71297058068817,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2002","2002",,,"0","Units",,,5.65520609348021,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2003","2003",,,"0","Units",,,5.59621129663509,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2004","2004",,,"0","Units",,,5.7059699911128,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2005","2005",,,"0","Units",,,5.57440955286995,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2006","2006",,,"0","Units",,,5.36716518849859,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2007","2007",,,"0","Units",,,5.33001230544297,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2008","2008",,,"0","Units",,,5.60827616171435,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2009","2009",,,"0","Units",,,6.64439190593374,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2010","2010",,,"0","Units",,,6.4246903031085,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2011","2011",,,"0","Units",,,5.87671046597199,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2012","2012",,,"0","Units",,,5.91208058845505,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2013","2013",,,"0","Units",,,5.76937151764954,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2014","2014",,,"0","Units",,,5.80143595935453,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2015","2015",,,"0","Units",,,5.85663797753053,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2016","2016",,,"0","Units",,,5.73870782134467,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2017","2017",,,"0","Units",,,5.84445644416827,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2018","2018",,,"0","Units",,,5.91894742303683,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2019","2019",,,"0","Units",,,6.3481101769109,,
"AUS","Australia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2020","2020",,,"0","Units",,,6.09718523047521,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2000","2000",,,"0","Units",,,10.6400375727123,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2001","2001",,,"0","Units",,,10.3709621524958,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2002","2002",,,"0","Units",,,10.0367014080085,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2003","2003",,,"0","Units",,,10.3905652949214,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2004","2004",,,"0","Units",,,10.1215664820753,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2005","2005",,,"0","Units",,,9.81806059441148,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2006","2006",,,"0","Units",,,9.68984198977473,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2007","2007",,,"0","Units",,,9.50597589965,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2008","2008",,,"0","Units",,,11.2378008992588,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2009","2009",,,"0","Units",,,9.90500890709247,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2010","2010",,,"0","Units",,,9.60629665898902,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2011","2011",,,"0","Units",,,9.79265099561651,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2012","2012",,,"0","Units",,,9.92354041463119,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2013","2013",,,"0","Units",,,10.121875619684,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2014","2014",,,"0","Units",,,10.4857066293765,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2015","2015",,,"0","Units",,,10.5554141141862,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2016","2016",,,"0","Units",,,10.0609041930194,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2017","2017",,,"0","Units",,,9.81192694158094,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2018","2018",,,"0","Units",,,9.79429398652942,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2019","2019",,,"0","Units",,,11.0316342093418,,
"AUS","Australia","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2020","2020",,,"0","Units",,,11.7946432906064,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2000","2000",,,"0","Units",,,3.85892678012198,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2001","2001",,,"0","Units",,,3.17535869185341,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2002","2002",,,"0","Units",,,3.61666427760394,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2003","2003",,,"0","Units",,,3.20566899012547,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2004","2004",,,"0","Units",,,3.28024769114269,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2005","2005",,,"0","Units",,,3.89071223836724,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2006","2006",,,"0","Units",,,4.2318074923231,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2007","2007",,,"0","Units",,,4.01134856682369,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2008","2008",,,"0","Units",,,4.30207890937625,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2009","2009",,,"0","Units",,,4.51120862685953,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2010","2010",,,"0","Units",,,4.06275327593241,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2011","2011",,,"0","Units",,,4.25140053754736,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2012","2012",,,"0","Units",,,3.88999407282872,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2013","2013",,,"0","Units",,,3.67088501873268,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2014","2014",,,"0","Units",,,3.80215664213219,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2015","2015",,,"0","Units",,,3.72458614285146,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2016","2016",,,"0","Units",,,3.68628771600568,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2017","2017",,,"0","Units",,,3.50946784762904,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2018","2018",,,"0","Units",,,4.01851492833327,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2019","2019",,,"0","Units",,,4.22267671860997,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2020","2020",,,"0","Units",,,4.71270838872788,,
"LVA","Latvia","TLYCG070GS13S","General government expenditure by function, health, percentage of GDP","2021","2021",,,"0","Units",,,6.24785174173405,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2000","2000",,,"0","Units",,,5.41356251519621,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2001","2001",,,"0","Units",,,5.55403336676497,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2002","2002",,,"0","Units",,,5.68616756469651,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2003","2003",,,"0","Units",,,5.31540955806295,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2004","2004",,,"0","Units",,,5.7527794466889,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2005","2005",,,"0","Units",,,5.29889593830605,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2006","2006",,,"0","Units",,,5.59994869761178,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2007","2007",,,"0","Units",,,5.49999568354881,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2008","2008",,,"0","Units",,,6.27611591350897,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2009","2009",,,"0","Units",,,6.62431300028926,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2010","2010",,,"0","Units",,,6.16619434563727,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2011","2011",,,"0","Units",,,6.02433535183446,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2012","2012",,,"0","Units",,,5.71877385321551,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2013","2013",,,"0","Units",,,5.74921721868336,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2014","2014",,,"0","Units",,,5.90193721254415,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2015","2015",,,"0","Units",,,5.87124614288564,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2016","2016",,,"0","Units",,,5.54271428641249,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2017","2017",,,"0","Units",,,5.76702871614905,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2018","2018",,,"0","Units",,,5.82573871948931,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2019","2019",,,"0","Units",,,5.72346008110854,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2020","2020",,,"0","Units",,,5.77341190323049,,
"LVA","Latvia","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2021","2021",,,"0","Units",,,5.56040909663139,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2000","2000",,,"0","Units",,,37.1203859945927,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2001","2001",,,"0","Units",,,34.6678013702912,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2002","2002",,,"0","Units",,,35.0043092347287,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2003","2003",,,"0","Units",,,33.7828032846093,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2004","2004",,,"0","Units",,,35.0501675134182,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2005","2005",,,"0","Units",,,34.793021369786,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2006","2006",,,"0","Units",,,36.479288724713,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2007","2007",,,"0","Units",,,34.5390091788894,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2008","2008",,,"0","Units",,,38.2809231720486,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2009","2009",,,"0","Units",,,45.0715599698695,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2010","2010",,,"0","Units",,,45.8276159084652,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2011","2011",,,"0","Units",,,42.2796379650918,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2012","2012",,,"0","Units",,,38.8109533395471,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2013","2013",,,"0","Units",,,38.5330174807607,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2014","2014",,,"0","Units",,,38.9227421782338,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2015","2015",,,"0","Units",,,38.6365021895134,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2016","2016",,,"0","Units",,,37.4921702943055,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2017","2017",,,"0","Units",,,38.6715926178623,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2018","2018",,,"0","Units",,,39.3836347099476,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2019","2019",,,"0","Units",,,38.150250768898,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2020","2020",,,"0","Units",,,42.1524428315862,,
"LVA","Latvia","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2021","2021",,,"0","Units",,,43.9643966200994,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2000","2000",,,"0","Units",,,0.841524119566309,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2001","2001",,,"0","Units",,,0.933480230872389,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2002","2002",,,"0","Units",,,1.09024530816827,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2003","2003",,,"0","Units",,,1.07795895711493,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2004","2004",,,"0","Units",,,1.23018300087332,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2005","2005",,,"0","Units",,,1.15785944952087,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2006","2006",,,"0","Units",,,1.43174593410841,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2007","2007",,,"0","Units",,,1.40099673024418,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2008","2008",,,"0","Units",,,1.45772719557953,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2009","2009",,,"0","Units",,,1.17689424130769,,
